id,date,user,department,software,seats,amount
4277,2023-03-11 00:03:16 +0530,Dr. Beverly Hofstadter,Sales,Notion,1,7.0
4278,2023-03-26 01:10:23 +0530,Rostenkowski,Tech,Zapier,2,8.0
4279,2022-10-08 05:29:33 +0530,Bert Kibbler,Customer Success,Discord,1,1.0
4280,2023-02-21 23:28:51 +0530,Emily Sweeney,HR,Fullstory,3,33.0
4281,2022-08-09 04:47:20 +0530,Dr. V.M. Koothrappali,Marketting,Sentry,1,5.0
4282,2022-09-25 06:17:22 +0530,Denise,HR,Sentry,1,5.0
4283,2022-06-08 05:57:51 +0530,Rostenkowski,Tech,Github,4,16.0
4284,2023-01-09 09:31:13 +0530,Dr. Beverly Hofstadter,Sales,Github,5,20.0
4285,2022-11-17 10:50:06 +0530,Amy Farrah Fowler,Tech,Apple,3,60.0
4286,2023-01-17 19:07:40 +0530,Denise,HR,Teams,4,20.0
4287,2022-05-15 21:01:52 +0530,Bert Kibbler,Customer Success,Github,5,20.0
4288,2023-02-14 08:38:35 +0530,Leslie Winkle,Tech,Apple,5,100.0
4289,2023-01-24 08:14:00 +0530,Barry Kripke,Customer Success,Notion,1,7.0
4290,2023-04-22 10:41:18 +0530,Wil Wheaton,Marketting,Figma,1,14.0
4291,2022-12-14 03:12:38 +0530,Barry Kripke,Customer Success,Apple,4,80.0
4292,2023-02-17 08:11:06 +0530,Bert Kibbler,Customer Success,Circleci,2,18.0
4293,2022-07-16 09:49:19 +0530,Sheldon Cooper,Tech,Figma,2,28.0
4294,2022-07-18 20:33:10 +0530,Leonard Hofstadter,Tech,Fullstory,5,55.0
4295,2022-12-05 15:07:38 +0530,Leonard Hofstadter,Tech,Figma,1,14.0
4296,2022-08-20 04:18:53 +0530,Denise,HR,Figma,5,70.0
4297,2022-07-29 09:45:14 +0530,Dr. V.M. Koothrappali,Marketting,Outplay,3,36.0
4298,2022-06-23 09:37:31 +0530,Sheldon Cooper,Tech,Apple,4,80.0
4299,2022-12-09 13:26:51 +0530,Barry Kripke,Customer Success,Appolo,4,68.0
4300,2023-03-02 21:27:28 +0530,Leslie Winkle,Tech,Figma,2,28.0
4301,2023-02-01 19:19:13 +0530,Sheldon Cooper,Tech,Height,3,9.0
4302,2022-05-25 12:22:59 +0530,Barry Kripke,Customer Success,Apple,1,20.0
4303,2022-12-16 15:20:19 +0530,Denise,HR,Github,1,4.0
4304,2023-03-18 03:30:49 +0530,Barry Kripke,Customer Success,Zoho Crm,2,36.0
4305,2023-04-12 17:21:42 +0530,Leonard Hofstadter,Tech,Teams,5,25.0
4306,2023-02-03 05:25:40 +0530,Emily Sweeney,HR,Zapier,4,16.0
4307,2022-09-22 12:09:50 +0530,Emily Sweeney,HR,Height,1,3.0
4308,2022-09-06 14:19:34 +0530,Denise,HR,Zoho Crm,2,36.0
4309,2023-03-04 20:22:14 +0530,Barry Kripke,Customer Success,Height,2,6.0
4310,2023-03-03 04:00:51 +0530,Dr. Beverly Hofstadter,Sales,Github,3,12.0
4311,2022-12-04 12:57:25 +0530,Bert Kibbler,Customer Success,Apple,4,80.0
4312,2022-12-03 22:46:45 +0530,Amy Farrah Fowler,Tech,Zoho Crm,4,72.0
4313,2022-10-23 06:23:05 +0530,Dr. V.M. Koothrappali,Marketting,Slack,4,40.0
4314,2022-06-13 21:49:41 +0530,Dr. Beverly Hofstadter,Sales,Height,4,12.0
4315,2022-07-02 00:54:28 +0530,Emily Sweeney,HR,Height,3,9.0
4316,2023-01-11 15:18:19 +0530,Wil Wheaton,Marketting,Zoho Crm,5,90.0
4317,2023-04-24 02:29:28 +0530,Priya Koothrappali,Sales,Figma,1,14.0
4318,2023-04-17 17:36:00 +0530,Barry Kripke,Customer Success,Sentry,2,10.0
4319,2023-01-01 05:36:17 +0530,Denise,HR,Zoho Crm,1,18.0
4320,2022-11-16 15:04:33 +0530,Sheldon Cooper,Tech,Figma,5,70.0
4321,2023-04-09 16:44:47 +0530,Dr. V.M. Koothrappali,Marketting,Apple,5,100.0
4322,2022-08-14 22:20:38 +0530,Emily Sweeney,HR,Google,3,6.0
4323,2022-09-23 15:40:38 +0530,Dr. V.M. Koothrappali,Marketting,Outplay,3,36.0
4324,2022-09-12 16:25:40 +0530,Leslie Winkle,Tech,Github,3,12.0
4325,2022-11-27 18:03:54 +0530,Leonard Hofstadter,Tech,Circleci,3,27.0
4326,2023-01-15 04:09:26 +0530,Priya Koothrappali,Sales,Google,2,4.0
4327,2022-07-10 05:01:59 +0530,Emily Sweeney,HR,Teams,4,20.0
4328,2022-08-19 02:39:54 +0530,Amy Farrah Fowler,Tech,Apple,5,100.0
4329,2023-02-23 07:32:23 +0530,Leslie Winkle,Tech,Discord,1,1.0
4330,2022-09-02 01:32:41 +0530,Denise,HR,Zoho Crm,2,36.0
4331,2022-08-21 13:56:04 +0530,Leonard Hofstadter,Tech,Outplay,1,12.0
4332,2022-12-07 20:21:00 +0530,Barry Kripke,Customer Success,Discord,2,2.0
4333,2022-09-11 21:41:43 +0530,Dr. V.M. Koothrappali,Marketting,Sentry,3,15.0
4334,2022-08-09 09:45:20 +0530,Sheldon Cooper,Tech,Zapier,5,20.0
4335,2023-05-09 15:16:09 +0530,Dr. V.M. Koothrappali,Marketting,Height,2,6.0
4336,2023-04-13 20:05:43 +0530,Bert Kibbler,Customer Success,Apple,2,40.0
4337,2022-06-28 13:00:32 +0530,Amy Farrah Fowler,Tech,Apple,3,60.0
4338,2022-12-29 15:49:02 +0530,Barry Kripke,Customer Success,Discord,4,4.0
4339,2022-07-01 22:39:44 +0530,Emily Sweeney,HR,Apple,5,100.0
4340,2022-09-21 13:14:09 +0530,Leslie Winkle,Tech,Discord,5,5.0
4341,2023-03-01 11:27:04 +0530,Amy Farrah Fowler,Tech,Outplay,1,12.0
4342,2023-01-27 22:54:50 +0530,Emily Sweeney,HR,Circleci,3,27.0
4343,2023-03-12 02:29:30 +0530,Dr. V.M. Koothrappali,Marketting,Notion,3,21.0
4344,2022-12-02 03:40:29 +0530,Dr. Beverly Hofstadter,Sales,Slack,1,10.0
4345,2022-06-09 20:30:19 +0530,Emily Sweeney,HR,Appolo,4,68.0
4346,2022-09-11 03:11:53 +0530,Barry Kripke,Customer Success,Apple,5,100.0
4347,2022-07-28 13:37:16 +0530,Sheldon Cooper,Tech,Github,3,12.0
4348,2023-02-15 12:27:54 +0530,Barry Kripke,Customer Success,Teams,1,5.0
4349,2022-05-29 00:55:08 +0530,Dr. V.M. Koothrappali,Marketting,Google,4,8.0
4350,2022-12-15 03:01:53 +0530,Rostenkowski,Tech,Discord,1,1.0
4351,2022-11-15 00:31:20 +0530,Leslie Winkle,Tech,Outplay,5,60.0
4352,2022-12-22 08:36:17 +0530,Leslie Winkle,Tech,Discord,5,5.0
4353,2023-03-15 09:03:19 +0530,Priya Koothrappali,Sales,Sentry,5,25.0
4354,2022-11-01 18:51:38 +0530,Leonard Hofstadter,Tech,Height,4,12.0
4355,2023-04-14 23:28:38 +0530,Leonard Hofstadter,Tech,Figma,5,70.0
4356,2022-10-05 02:12:39 +0530,Priya Koothrappali,Sales,Slack,1,10.0
4357,2023-04-11 23:13:43 +0530,Dr. Beverly Hofstadter,Sales,Slack,4,40.0
4358,2022-11-05 23:24:20 +0530,Priya Koothrappali,Sales,Discord,2,2.0
4359,2023-02-02 16:53:45 +0530,Sheldon Cooper,Tech,Fullstory,2,22.0
4360,2023-01-01 04:07:32 +0530,Bert Kibbler,Customer Success,Zapier,4,16.0
4361,2023-03-13 15:10:04 +0530,Rostenkowski,Tech,Figma,1,14.0
4362,2023-02-20 03:29:53 +0530,Dr. V.M. Koothrappali,Marketting,Teams,4,20.0
4363,2022-10-08 23:57:13 +0530,Dr. Beverly Hofstadter,Sales,Outplay,3,36.0
4364,2022-06-18 07:01:07 +0530,Leslie Winkle,Tech,Fullstory,2,22.0
4365,2023-04-21 05:28:36 +0530,Rostenkowski,Tech,Discord,1,1.0
4366,2022-12-11 19:56:06 +0530,Wil Wheaton,Marketting,Google,3,6.0
4367,2022-11-06 10:21:04 +0530,Dr. V.M. Koothrappali,Marketting,Discord,1,1.0
4368,2022-07-31 13:19:53 +0530,Leslie Winkle,Tech,Height,1,3.0
4369,2022-09-02 08:57:36 +0530,Dr. V.M. Koothrappali,Marketting,Google,4,8.0
4370,2022-07-27 14:59:22 +0530,Leonard Hofstadter,Tech,Figma,3,42.0
4371,2022-06-09 23:24:56 +0530,Leslie Winkle,Tech,Github,2,8.0
4372,2022-05-22 13:12:31 +0530,Barry Kripke,Customer Success,Slack,4,40.0
4373,2022-06-02 12:28:16 +0530,Amy Farrah Fowler,Tech,Appolo,4,68.0
4374,2022-09-15 20:29:16 +0530,Emily Sweeney,HR,Outplay,4,48.0
4375,2022-12-14 16:02:57 +0530,Leslie Winkle,Tech,Discord,5,5.0
4376,2023-04-27 00:20:15 +0530,Amy Farrah Fowler,Tech,Outplay,1,12.0
4377,2022-11-30 08:27:43 +0530,Priya Koothrappali,Sales,Figma,2,28.0
4378,2023-04-21 16:08:25 +0530,Wil Wheaton,Marketting,Notion,4,28.0
4379,2023-04-29 09:25:46 +0530,Leonard Hofstadter,Tech,Apple,5,100.0
4380,2023-01-10 07:45:43 +0530,Dr. Beverly Hofstadter,Sales,Slack,2,20.0
4381,2023-01-30 04:13:51 +0530,Priya Koothrappali,Sales,Teams,3,15.0
4382,2022-11-03 08:24:34 +0530,Amy Farrah Fowler,Tech,Slack,5,50.0
4383,2022-10-22 06:44:43 +0530,Priya Koothrappali,Sales,Teams,1,5.0
4384,2022-06-30 11:07:49 +0530,Dr. Beverly Hofstadter,Sales,Circleci,5,45.0
4385,2022-05-24 11:17:51 +0530,Sheldon Cooper,Tech,Figma,2,28.0
4386,2022-08-08 22:25:34 +0530,Sheldon Cooper,Tech,Fullstory,2,22.0
4387,2023-03-03 19:44:08 +0530,Amy Farrah Fowler,Tech,Figma,4,56.0
4388,2023-05-09 20:24:47 +0530,Denise,HR,Zoho Crm,5,90.0
4389,2022-06-13 04:39:45 +0530,Bert Kibbler,Customer Success,Apple,2,40.0
4390,2022-09-21 20:08:17 +0530,Priya Koothrappali,Sales,Apple,4,80.0
4391,2022-08-29 19:42:15 +0530,Amy Farrah Fowler,Tech,Github,5,20.0
4392,2023-03-27 10:32:20 +0530,Sheldon Cooper,Tech,Circleci,1,9.0
4393,2023-01-07 06:59:51 +0530,Dr. V.M. Koothrappali,Marketting,Discord,5,5.0
4394,2023-05-09 19:22:05 +0530,Emily Sweeney,HR,Outplay,3,36.0
4395,2023-04-24 01:27:26 +0530,Priya Koothrappali,Sales,Sentry,1,5.0
4396,2022-06-14 07:05:31 +0530,Amy Farrah Fowler,Tech,Slack,3,30.0
4397,2023-04-19 06:58:46 +0530,Wil Wheaton,Marketting,Zoho Crm,1,18.0
4398,2022-09-10 12:43:13 +0530,Rostenkowski,Tech,Apple,1,20.0
4399,2022-12-13 05:30:51 +0530,Rostenkowski,Tech,Github,1,4.0
4400,2022-07-20 07:13:59 +0530,Denise,HR,Appolo,2,34.0
4401,2023-01-05 18:54:31 +0530,Priya Koothrappali,Sales,Fullstory,5,55.0
4402,2023-05-03 14:46:50 +0530,Dr. Beverly Hofstadter,Sales,Appolo,2,34.0
4403,2023-05-07 17:46:29 +0530,Denise,HR,Apple,1,20.0
4404,2022-10-17 12:36:47 +0530,Rostenkowski,Tech,Discord,2,2.0
4405,2023-02-18 05:05:16 +0530,Denise,HR,Zoho Crm,3,54.0
4406,2022-12-10 13:31:02 +0530,Barry Kripke,Customer Success,Teams,1,5.0
4407,2023-05-09 21:18:24 +0530,Wil Wheaton,Marketting,Discord,4,4.0
4408,2022-06-13 01:17:40 +0530,Amy Farrah Fowler,Tech,Zapier,2,8.0
4409,2022-12-20 19:26:39 +0530,Sheldon Cooper,Tech,Google,1,2.0
4410,2022-08-17 11:02:16 +0530,Leslie Winkle,Tech,Slack,3,30.0
4411,2022-09-27 05:19:36 +0530,Denise,HR,Teams,1,5.0
4412,2022-09-01 20:11:59 +0530,Bert Kibbler,Customer Success,Github,3,12.0
4413,2023-01-25 09:02:18 +0530,Dr. Beverly Hofstadter,Sales,Apple,5,100.0
4414,2022-12-23 07:18:02 +0530,Barry Kripke,Customer Success,Sentry,1,5.0
4415,2022-12-14 21:59:57 +0530,Emily Sweeney,HR,Height,4,12.0
4416,2022-06-25 09:29:05 +0530,Leonard Hofstadter,Tech,Apple,3,60.0
4417,2022-09-08 11:19:02 +0530,Wil Wheaton,Marketting,Sentry,4,20.0
4418,2022-12-31 09:26:03 +0530,Sheldon Cooper,Tech,Zapier,4,16.0
4419,2022-08-03 19:16:14 +0530,Wil Wheaton,Marketting,Google,2,4.0
4420,2022-09-14 11:31:14 +0530,Emily Sweeney,HR,Github,1,4.0
4421,2023-03-15 01:05:21 +0530,Rostenkowski,Tech,Zapier,4,16.0
4422,2022-09-24 03:25:50 +0530,Bert Kibbler,Customer Success,Apple,2,40.0
4423,2022-07-12 14:17:33 +0530,Amy Farrah Fowler,Tech,Zapier,5,20.0
4424,2022-05-13 01:58:27 +0530,Wil Wheaton,Marketting,Fullstory,4,44.0
4425,2023-01-21 12:38:23 +0530,Dr. V.M. Koothrappali,Marketting,Notion,4,28.0
4426,2023-03-14 01:47:56 +0530,Denise,HR,Github,2,8.0
4427,2023-04-21 20:00:34 +0530,Leonard Hofstadter,Tech,Outplay,2,24.0
4428,2022-07-10 18:48:17 +0530,Dr. Beverly Hofstadter,Sales,Notion,5,35.0
4429,2023-03-18 05:58:12 +0530,Wil Wheaton,Marketting,Google,3,6.0
4430,2023-01-23 11:15:24 +0530,Barry Kripke,Customer Success,Circleci,5,45.0
4431,2022-07-11 15:53:39 +0530,Amy Farrah Fowler,Tech,Figma,3,42.0
4432,2022-09-24 14:59:27 +0530,Barry Kripke,Customer Success,Fullstory,5,55.0
4433,2022-06-20 02:45:57 +0530,Emily Sweeney,HR,Slack,3,30.0
4434,2022-05-20 12:06:00 +0530,Sheldon Cooper,Tech,Outplay,5,60.0
4435,2023-03-27 22:18:06 +0530,Wil Wheaton,Marketting,Apple,2,40.0
4436,2023-01-25 09:18:12 +0530,Bert Kibbler,Customer Success,Notion,3,21.0
4437,2022-07-12 23:56:57 +0530,Denise,HR,Zoho Crm,4,72.0
4438,2022-10-03 00:27:31 +0530,Amy Farrah Fowler,Tech,Google,2,4.0
4439,2023-03-21 23:12:18 +0530,Denise,HR,Circleci,4,36.0
4440,2023-03-28 02:37:11 +0530,Rostenkowski,Tech,Zapier,4,16.0
4441,2022-09-09 21:01:32 +0530,Leonard Hofstadter,Tech,Circleci,1,9.0
4442,2022-07-09 17:26:46 +0530,Sheldon Cooper,Tech,Height,4,12.0
4443,2023-03-25 14:23:59 +0530,Dr. V.M. Koothrappali,Marketting,Appolo,1,17.0
4444,2022-08-07 22:28:15 +0530,Barry Kripke,Customer Success,Zapier,3,12.0
4445,2022-05-14 07:49:29 +0530,Rostenkowski,Tech,Zoho Crm,4,72.0
4446,2022-11-03 23:51:02 +0530,Amy Farrah Fowler,Tech,Notion,4,28.0
4447,2022-07-03 18:58:30 +0530,Dr. V.M. Koothrappali,Marketting,Zoho Crm,2,36.0
4448,2022-10-11 08:23:05 +0530,Dr. Beverly Hofstadter,Sales,Appolo,1,17.0
4449,2022-10-16 23:09:49 +0530,Emily Sweeney,HR,Github,3,12.0
4450,2022-09-25 17:14:02 +0530,Amy Farrah Fowler,Tech,Teams,5,25.0
4451,2022-06-10 13:40:06 +0530,Wil Wheaton,Marketting,Circleci,3,27.0
4452,2022-08-26 20:44:12 +0530,Denise,HR,Figma,1,14.0
4453,2023-01-23 00:19:07 +0530,Emily Sweeney,HR,Sentry,1,5.0
4454,2022-06-15 04:02:41 +0530,Dr. Beverly Hofstadter,Sales,Height,3,9.0
4455,2022-12-12 10:51:47 +0530,Emily Sweeney,HR,Zapier,4,16.0
4456,2023-02-04 03:20:19 +0530,Sheldon Cooper,Tech,Sentry,2,10.0
4457,2022-08-01 07:01:45 +0530,Amy Farrah Fowler,Tech,Notion,5,35.0
4458,2022-07-12 09:04:52 +0530,Bert Kibbler,Customer Success,Github,1,4.0
4459,2022-11-20 00:21:12 +0530,Sheldon Cooper,Tech,Notion,2,14.0
4460,2023-02-03 02:46:18 +0530,Emily Sweeney,HR,Slack,3,30.0
4461,2023-03-15 10:33:44 +0530,Wil Wheaton,Marketting,Slack,3,30.0
4462,2023-04-26 06:10:01 +0530,Denise,HR,Apple,4,80.0
4463,2023-02-25 07:16:51 +0530,Barry Kripke,Customer Success,Appolo,5,85.0
4464,2022-12-07 19:58:23 +0530,Denise,HR,Google,4,8.0
4465,2022-11-27 04:52:22 +0530,Leonard Hofstadter,Tech,Apple,1,20.0
4466,2022-12-04 13:05:56 +0530,Emily Sweeney,HR,Zapier,5,20.0
4467,2023-03-06 22:39:01 +0530,Bert Kibbler,Customer Success,Outplay,3,36.0
4468,2022-09-07 03:27:48 +0530,Leonard Hofstadter,Tech,Apple,3,60.0
4469,2022-11-02 21:31:21 +0530,Priya Koothrappali,Sales,Outplay,2,24.0
4470,2023-03-28 02:14:12 +0530,Leonard Hofstadter,Tech,Slack,4,40.0
4471,2022-08-14 16:42:01 +0530,Barry Kripke,Customer Success,Appolo,4,68.0
4472,2022-11-28 22:59:02 +0530,Wil Wheaton,Marketting,Github,1,4.0
4473,2022-11-03 08:49:41 +0530,Wil Wheaton,Marketting,Slack,3,30.0
4474,2022-10-24 17:15:25 +0530,Wil Wheaton,Marketting,Fullstory,2,22.0
4475,2022-07-19 22:09:02 +0530,Wil Wheaton,Marketting,Slack,2,20.0
4476,2022-12-18 16:45:22 +0530,Bert Kibbler,Customer Success,Appolo,3,51.0
4477,2022-07-01 13:09:23 +0530,Rostenkowski,Tech,Appolo,1,17.0
4478,2022-09-27 04:19:40 +0530,Priya Koothrappali,Sales,Zoho Crm,5,90.0
4479,2023-02-16 02:23:05 +0530,Emily Sweeney,HR,Fullstory,5,55.0
4480,2022-09-05 21:37:52 +0530,Barry Kripke,Customer Success,Circleci,2,18.0
4481,2023-03-07 02:22:46 +0530,Priya Koothrappali,Sales,Apple,3,60.0
4482,2022-09-27 03:22:49 +0530,Leonard Hofstadter,Tech,Outplay,5,60.0
4483,2022-07-24 15:02:20 +0530,Barry Kripke,Customer Success,Discord,5,5.0
4484,2023-02-14 02:24:01 +0530,Leslie Winkle,Tech,Figma,3,42.0
4485,2022-09-28 02:10:58 +0530,Priya Koothrappali,Sales,Figma,1,14.0
4486,2022-12-02 03:09:19 +0530,Sheldon Cooper,Tech,Slack,1,10.0
4487,2022-09-23 22:08:12 +0530,Rostenkowski,Tech,Zapier,4,16.0
4488,2022-08-19 09:52:00 +0530,Amy Farrah Fowler,Tech,Discord,5,5.0
4489,2023-01-14 05:35:29 +0530,Emily Sweeney,HR,Slack,4,40.0
4490,2022-08-15 06:23:08 +0530,Amy Farrah Fowler,Tech,Fullstory,2,22.0
4491,2023-01-21 21:48:56 +0530,Rostenkowski,Tech,Height,1,3.0
4492,2023-03-11 18:17:18 +0530,Denise,HR,Zapier,1,4.0
4493,2022-06-04 02:57:27 +0530,Emily Sweeney,HR,Notion,5,35.0
4494,2022-06-28 02:42:42 +0530,Dr. V.M. Koothrappali,Marketting,Google,1,2.0
4495,2023-02-25 08:37:16 +0530,Priya Koothrappali,Sales,Outplay,3,36.0
4496,2022-06-06 14:26:04 +0530,Emily Sweeney,HR,Zoho Crm,3,54.0
4497,2022-06-16 03:06:30 +0530,Dr. Beverly Hofstadter,Sales,Google,5,10.0
4498,2023-05-04 23:35:17 +0530,Amy Farrah Fowler,Tech,Circleci,4,36.0
4499,2023-02-06 04:28:48 +0530,Rostenkowski,Tech,Github,1,4.0
4500,2022-12-30 14:12:21 +0530,Leonard Hofstadter,Tech,Figma,4,56.0
4501,2022-05-24 00:37:54 +0530,Priya Koothrappali,Sales,Zapier,3,12.0
4502,2023-04-09 22:12:38 +0530,Wil Wheaton,Marketting,Github,1,4.0
4503,2022-07-11 05:18:15 +0530,Bert Kibbler,Customer Success,Zoho Crm,4,72.0
4504,2023-01-06 01:35:48 +0530,Bert Kibbler,Customer Success,Circleci,3,27.0
4505,2022-05-24 17:18:07 +0530,Sheldon Cooper,Tech,Apple,5,100.0
4506,2023-02-18 19:58:19 +0530,Dr. V.M. Koothrappali,Marketting,Appolo,4,68.0
4507,2022-10-20 03:36:53 +0530,Dr. V.M. Koothrappali,Marketting,Google,4,8.0
4508,2023-02-18 20:09:39 +0530,Emily Sweeney,HR,Circleci,1,9.0
4509,2022-07-01 09:29:01 +0530,Barry Kripke,Customer Success,Outplay,2,24.0
4510,2023-04-25 19:18:15 +0530,Leslie Winkle,Tech,Figma,4,56.0
4511,2022-09-19 19:21:02 +0530,Emily Sweeney,HR,Apple,3,60.0
4512,2022-06-28 16:41:06 +0530,Barry Kripke,Customer Success,Circleci,1,9.0
4513,2022-08-13 00:49:13 +0530,Dr. V.M. Koothrappali,Marketting,Fullstory,1,11.0
4514,2022-10-03 02:23:33 +0530,Emily Sweeney,HR,Appolo,5,85.0
4515,2022-07-22 06:51:55 +0530,Leonard Hofstadter,Tech,Google,1,2.0
4516,2023-03-08 10:09:06 +0530,Sheldon Cooper,Tech,Outplay,1,12.0
4517,2022-09-11 03:02:02 +0530,Dr. V.M. Koothrappali,Marketting,Height,1,3.0
4518,2022-11-05 05:07:00 +0530,Sheldon Cooper,Tech,Discord,1,1.0
4519,2023-01-06 08:40:06 +0530,Leonard Hofstadter,Tech,Height,2,6.0
4520,2022-11-01 14:21:44 +0530,Denise,HR,Notion,1,7.0
4521,2022-11-29 10:33:20 +0530,Emily Sweeney,HR,Zoho Crm,1,18.0
4522,2023-03-23 12:12:52 +0530,Emily Sweeney,HR,Teams,1,5.0
4523,2022-06-06 00:03:12 +0530,Amy Farrah Fowler,Tech,Figma,2,28.0
4524,2023-02-14 04:42:54 +0530,Dr. V.M. Koothrappali,Marketting,Figma,3,42.0
4525,2023-01-30 01:13:47 +0530,Dr. Beverly Hofstadter,Sales,Zapier,4,16.0
4526,2022-05-14 22:11:41 +0530,Denise,HR,Slack,4,40.0
4527,2022-12-10 21:46:00 +0530,Denise,HR,Apple,1,20.0
4528,2022-11-13 02:06:42 +0530,Sheldon Cooper,Tech,Zapier,3,12.0
4529,2022-10-12 07:42:53 +0530,Dr. Beverly Hofstadter,Sales,Discord,3,3.0
4530,2023-04-10 01:26:38 +0530,Amy Farrah Fowler,Tech,Zoho Crm,4,72.0
4531,2022-09-02 11:59:02 +0530,Leslie Winkle,Tech,Discord,3,3.0
4532,2023-02-22 19:17:55 +0530,Wil Wheaton,Marketting,Outplay,3,36.0
4533,2022-05-31 01:22:35 +0530,Amy Farrah Fowler,Tech,Apple,4,80.0
4534,2022-10-21 05:34:32 +0530,Priya Koothrappali,Sales,Discord,4,4.0
4535,2022-05-15 06:20:37 +0530,Amy Farrah Fowler,Tech,Circleci,5,45.0
4536,2023-03-01 14:37:59 +0530,Dr. V.M. Koothrappali,Marketting,Discord,2,2.0
4537,2022-08-04 21:57:01 +0530,Barry Kripke,Customer Success,Discord,5,5.0
4538,2022-05-11 21:28:33 +0530,Wil Wheaton,Marketting,Height,2,6.0
4539,2022-10-19 10:21:17 +0530,Amy Farrah Fowler,Tech,Outplay,1,12.0
4540,2023-02-02 20:52:01 +0530,Bert Kibbler,Customer Success,Appolo,3,51.0
4541,2023-01-18 00:29:26 +0530,Bert Kibbler,Customer Success,Figma,4,56.0
4542,2023-03-02 05:58:05 +0530,Rostenkowski,Tech,Fullstory,1,11.0
4543,2022-09-30 14:05:49 +0530,Leonard Hofstadter,Tech,Apple,3,60.0
4544,2022-08-08 00:57:58 +0530,Rostenkowski,Tech,Outplay,4,48.0
4545,2022-12-10 12:15:46 +0530,Dr. V.M. Koothrappali,Marketting,Fullstory,3,33.0
4546,2022-08-03 05:07:06 +0530,Barry Kripke,Customer Success,Outplay,2,24.0
4547,2023-02-02 18:52:03 +0530,Denise,HR,Notion,4,28.0
4548,2022-08-01 02:26:00 +0530,Emily Sweeney,HR,Discord,4,4.0
4549,2022-06-05 06:30:24 +0530,Leonard Hofstadter,Tech,Notion,3,21.0
4550,2023-03-13 03:54:06 +0530,Dr. V.M. Koothrappali,Marketting,Apple,1,20.0
4551,2022-07-09 11:05:18 +0530,Denise,HR,Figma,4,56.0
4552,2022-08-10 21:46:54 +0530,Barry Kripke,Customer Success,Fullstory,2,22.0
4553,2022-06-28 14:28:57 +0530,Bert Kibbler,Customer Success,Notion,2,14.0
4554,2022-06-02 17:15:43 +0530,Dr. V.M. Koothrappali,Marketting,Github,2,8.0
4555,2022-07-16 08:23:02 +0530,Leslie Winkle,Tech,Appolo,4,68.0
4556,2022-09-17 16:01:57 +0530,Rostenkowski,Tech,Discord,1,1.0
4557,2022-11-25 01:41:21 +0530,Wil Wheaton,Marketting,Github,4,16.0
4558,2022-07-13 13:12:31 +0530,Priya Koothrappali,Sales,Zoho Crm,3,54.0
4559,2022-08-22 20:54:53 +0530,Priya Koothrappali,Sales,Zapier,3,12.0
4560,2023-01-08 02:34:18 +0530,Priya Koothrappali,Sales,Slack,2,20.0
4561,2022-06-25 16:19:10 +0530,Dr. V.M. Koothrappali,Marketting,Google,5,10.0
4562,2023-01-15 11:49:38 +0530,Dr. V.M. Koothrappali,Marketting,Height,5,15.0
4563,2022-05-18 09:15:36 +0530,Denise,HR,Notion,2,14.0
4564,2022-11-17 00:04:30 +0530,Denise,HR,Appolo,3,51.0
4565,2023-01-25 09:44:58 +0530,Wil Wheaton,Marketting,Zoho Crm,4,72.0
4566,2022-07-06 05:32:16 +0530,Barry Kripke,Customer Success,Github,2,8.0
4567,2023-04-25 19:34:44 +0530,Leonard Hofstadter,Tech,Appolo,3,51.0
4568,2023-03-26 20:05:31 +0530,Emily Sweeney,HR,Outplay,5,60.0
4569,2022-10-11 02:18:23 +0530,Denise,HR,Slack,2,20.0
4570,2022-10-28 20:28:54 +0530,Denise,HR,Outplay,3,36.0
4571,2023-01-02 09:10:13 +0530,Sheldon Cooper,Tech,Google,2,4.0
4572,2022-10-03 07:47:20 +0530,Wil Wheaton,Marketting,Outplay,4,48.0
4573,2022-06-14 03:08:22 +0530,Dr. V.M. Koothrappali,Marketting,Outplay,3,36.0
4574,2022-08-31 20:41:11 +0530,Denise,HR,Outplay,1,12.0
4575,2023-02-27 21:59:13 +0530,Wil Wheaton,Marketting,Notion,4,28.0
4576,2023-02-23 17:17:18 +0530,Wil Wheaton,Marketting,Slack,3,30.0
4577,2022-12-22 11:18:43 +0530,Dr. V.M. Koothrappali,Marketting,Zoho Crm,3,54.0
4578,2022-07-12 16:31:18 +0530,Leonard Hofstadter,Tech,Circleci,3,27.0
4579,2023-04-18 02:50:07 +0530,Dr. Beverly Hofstadter,Sales,Zapier,2,8.0
4580,2023-05-03 03:21:10 +0530,Sheldon Cooper,Tech,Notion,3,21.0
4581,2023-04-08 15:01:11 +0530,Bert Kibbler,Customer Success,Zapier,4,16.0
4582,2023-02-20 17:40:56 +0530,Amy Farrah Fowler,Tech,Teams,1,5.0
4583,2023-01-05 19:39:15 +0530,Dr. V.M. Koothrappali,Marketting,Discord,2,2.0
4584,2022-11-05 10:51:34 +0530,Leonard Hofstadter,Tech,Discord,1,1.0
4585,2023-02-18 03:09:56 +0530,Barry Kripke,Customer Success,Google,1,2.0
4586,2022-10-14 05:51:54 +0530,Sheldon Cooper,Tech,Slack,5,50.0
4587,2022-11-08 20:48:15 +0530,Rostenkowski,Tech,Sentry,4,20.0
4588,2023-04-22 08:37:16 +0530,Denise,HR,Github,3,12.0
4589,2022-11-25 00:17:10 +0530,Emily Sweeney,HR,Teams,2,10.0
